,config.variables.CHANNEL_24,country,config.variables.SHUTDOWN_24,description,msn,type,config.variables.CHANNEL_5,mac,network,config.variables.VLAN_1_IP,config.variables.POWER_5,status_time,config.variables.VLAN_1_PREFIX6,config.variables.DISPLAY_NAME,tower,config.variables.VLAN_1_IP6,product,managed_account,location.type,ap_group,ip,config.variables.DEFAULT_GW6,config.variables.VLAN_1_MASK,config.variables.POWER_24,config.variables.VLAN_1_MODE6,config.variables.LOCATION,config.version,config.variables.VLAN_1_MODE,site,registration_date,@timestamp,config.variables.DNS_SERVER6_2,config.variables.DNS_SERVER_2,config.variables.DNS_SERVER6_1,config.variables.DNS_SERVER_1,name,site_id,location.coordinates,config.variables.SHUTDOWN_5,config.variables.DEFAULT_GW,status
263,,CO,,OUTDOOR2-CORREG-PTO-VALDIVIA-10001650,W8WE06PB09K3,wifi-enterprise,,BC:E6:7C:4E:7E:61,ANTIOQUIA,,,1382952.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.107.133,,,,,,1,,22144-ZGY0174 VALDIVIA CORREG PTO VALDIVIA,2021-04-22 10:13:57,2021-06-21T09:48:13.818332,,,,,22144-ZGY0174-AP-EXT2,22144-ZGY0174,4.433055556,,,online
264,,CO,,,W8WF0046LTVX,wifi-enterprise,,BC:E6:7C:4F:06:2D,ANTIOQUIA,,,2280.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.33.236,,,,,,1,,22161-ZGYO376 VALDIVIA VDA PALOMAS,2021-04-22 16:38:01,2021-06-21T09:48:13.818332,,,,,22161-ZGYO376-AP-EXT2,22161-ZGYO376,-75.425555556,,,online
265,,CO,,,W8WF00T048F6,wifi-enterprise,,BC:E6:7C:4F:47:1D,ANTIOQUIA,,,54813.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.33.237,,,,,,1,,22161-ZGYO376 VALDIVIA VDA PALOMAS,2021-04-22 16:38:20,2021-06-21T09:48:13.818332,,,,,22161-ZGYO376-AP-EXT1,22161-ZGYO376,4.433055556,,,online
266,,CO,,,W8WJ02NVGXGR,wifi-enterprise,,BC:E6:7C:5E:32:89,ANTIOQUIA,,,60362.0,,,,,cnPilot e410,,Point,INDOOR,172.25.33.235,,,,,,,,22161-ZGYO376 VALDIVIA VDA PALOMAS,2021-04-22 16:38:01,2021-06-21T09:48:13.818332,,,,,22161-ZGYO376-AP-INT,22161-ZGYO376,-75.425555556,,,online
267,,CO,,,W8WF009S07N1,wifi-enterprise,,BC:E6:7C:4F:06:D5,ANTIOQUIA,,,58289.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.107.44,,,,,,1,,74367-ZGYO181 VALDIVIA VEREDA BUENOS AIRES,2021-04-23 15:03:48,2021-06-21T09:48:13.818332,,,,,74367-ZGYO181-AP-EXT1,74367-ZGYO181,4.433055556,,,online
268,,CO,,,W8WF013DRTNS,wifi-enterprise,,BC:E6:7C:4F:48:19,ANTIOQUIA,,,55486.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.107.45,,,,,,1,,74367-ZGYO181 VALDIVIA VEREDA BUENOS AIRES,2021-04-23 15:04:25,2021-06-21T09:48:13.818332,,,,,74367-ZGYO181-AP-EXT2,74367-ZGYO181,10.61049,,,online
269,,CO,,,W8WK051NHNXJ,wifi-enterprise,,BC:E6:7C:EC:DE:57,ANTIOQUIA,,,666235.0,,,,,cnPilot e410,,Point,INDOOR,172.28.107.43,,,,,,,,74367-ZGYO181 VALDIVIA VEREDA BUENOS AIRES,2021-04-23 15:03:17,2021-06-21T09:48:13.818332,,,,,74367-ZGYO181-AP-INT,74367-ZGYO181,-75.1436099,,,online
270,,CO,,,W8WE069HQZ62,wifi-enterprise,,BC:E6:7C:4E:3E:72,CORDOBA,,,22935.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.56.109,,,,,,1,,32115-ZZZY234 PUERTO LIBERTADOR BUENOS AIRES ABAJO,2021-05-13 16:41:40,2021-06-21T09:48:13.818332,,,,,32115-ZZZY234-AP-EXT2,32115-ZZZY234,10.61049,,,online
271,,CO,,30443-ZGYO115-AP-EXT-1,W8WL0338F7FB,wifi-enterprise,,BC:E6:7C:EF:FD:AD,CESAR,,,4902354.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.106.124,,,,,,,,30443-ZGYO115 CHIMICHAGUA VDA LA INVERNA,2021-04-24 18:03:42,2021-06-21T09:48:13.818332,,,,,OUTDOOR1-VDA-LA-INVERNA-10006674,30443-ZGYO115,-75.1436099,,,online
272,,CO,,30443-ZGYO115-AP-INT,W8WK06VNVGNB,wifi-enterprise,,BC:E6:7C:ED:F2:51,CESAR,,,4902346.0,,,,,cnPilot e410,,Point,INDOOR,172.28.106.123,,,,,,,,30443-ZGYO115 CHIMICHAGUA VDA LA INVERNA,2021-04-24 18:01:08,2021-06-21T09:48:13.818332,,,,,30443-ZGYO115-AP-INT,30443-ZGYO115,10.61049,,,online
273,,CO,,,W8WE05TR86QC,wifi-enterprise,,BC:E6:7C:4E:3C:D6,CORDOBA,,,51784.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.22.61,,,,,,1,,32140-ZGYO474 PURISIMA DE LA CONCEPCION LOS CORRALES,2021-04-25 16:59:56,2021-06-21T09:48:13.818332,,,,,32140-ZGYO474-AP-EXT1,32140-ZGYO474,-75.1436099,,,online
274,,CO,,,W8WD05G3CRD8,wifi-enterprise,,BC:E6:7C:47:AD:26,CORDOBA,,,435200.0,,,,,cnPilot e410,,Point,INDOOR,172.25.22.59,,,,,,,,32140-ZGYO474 PURISIMA DE LA CONCEPCION LOS CORRALES,2021-04-25 17:23:33,2021-06-21T09:48:13.818332,,,,,32140-ZGYO474-AP-INT,32140-ZGYO474,-75.36721777,,,online
275,,CO,,,W8WE05WN2217,wifi-enterprise,,BC:E6:7C:4E:3D:0F,CORDOBA,,,133444.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.22.60,,,,,,1,,32140-ZGYO474 PURISIMA DE LA CONCEPCION LOS CORRALES,2021-04-25 17:57:37,2021-06-21T09:48:13.818332,,,,,32140-ZGYO474-AP-EXT2,32140-ZGYO474,3.89820286,,,online
276,,CO,,,W8TL032WS8FH,wifi-enterprise,,58:C1:7A:0A:9B:94,CORDOBA,,,23253.0,,,,,cnPilot e410,,Point,INDOOR,172.25.27.83,,,,,,,,31844-ZGYO279 MONITOS VDA NORUEGA,2021-04-26 14:10:37,2021-06-21T09:48:13.818332,,,,,31844-ZGYO279-AP-INT,31844-ZGYO279,-75.36721777,,,online
277,,CO,,,W8WH01XDGWMB,wifi-enterprise,,BC:E6:7C:58:E7:81,CORDOBA,,,23255.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.27.84,,,,,,1,,31844-ZGYO279 MONITOS VDA NORUEGA,2021-04-26 14:11:00,2021-06-21T09:48:13.818332,,,,,31844-ZGYO279-AP-EXT1,31844-ZGYO279,3.89820286,,,online
278,,CO,,,W8WH01Q25T8G,wifi-enterprise,,BC:E6:7C:58:E6:C3,CORDOBA,,,23254.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.27.85,,,,,,,,31844-ZGYO279 MONITOS VDA NORUEGA,2021-04-26 14:11:29,2021-06-21T09:48:13.818332,,,,,31844-ZGYO279-AP-EXT2,31844-ZGYO279,-75.36721777,,,online
279,,CO,,,W8TL030LBFB2,wifi-enterprise,,58:C1:7A:0A:9B:4D,CORDOBA,,,31230.0,,,,,cnPilot e410,,Point,INDOOR,172.25.22.211,,,,,,,,31858-ZGYO283  MONITOS VEREDA VILLA CARMEN,2021-06-07 17:13:37,2021-06-21T09:48:13.818332,,,,,31858-ZGYO283-AP-INT,31858-ZGYO283,3.89820286,,,online
280,,CO,,,W8WH021X11RN,wifi-enterprise,,BC:E6:7C:58:E7:EB,CORDOBA,,,31229.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.22.213,,,,,,,,31858-ZGYO283  MONITOS VEREDA VILLA CARMEN,2021-04-26 17:44:22,2021-06-21T09:48:13.818332,,,,,31858-ZGYO283-AP-EXT2,31858-ZGYO283,-76.0225,,,online
281,,CO,,,W8WH01TR9XC4,wifi-enterprise,,BC:E6:7C:58:E7:32,CORDOBA,,,31230.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.22.212,,,,,,,,31858-ZGYO283  MONITOS VEREDA VILLA CARMEN,2021-04-26 17:43:57,2021-06-21T09:48:13.818332,,,,,31858-ZGYO283-AP-EXT1,31858-ZGYO283,9.141417,,,online
282,,CO,,,W8WF00PGD1JQ,wifi-enterprise,,BC:E6:7C:4F:46:B3,ANTIOQUIA,,,10059.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.103.68,,,,,,1,,20732-ZGYO162 NECOCLI RESG EL VOLAO,2021-04-28 13:35:30,2021-06-21T09:48:13.818332,,,,,20732-ZGYO162-AP-EXT-2,20732-ZGYO162,-75.164,,,online
283,,CO,,,W8WK04G983Q2,wifi-enterprise,,BC:E6:7C:EC:AA:4E,ANTIOQUIA,,,10058.0,,,,,cnPilot e410,,Point,INDOOR,172.28.103.67,,,,,,,,20732-ZGYO162 NECOCLI RESG EL VOLAO,2021-04-28 13:33:27,2021-06-21T09:48:13.818332,,,,,20732-ZGYO162-AP-INT,20732-ZGYO162,9.4292,,,online
284,,CO,,,W8WF0115DPV5,wifi-enterprise,,BC:E6:7C:4F:47:D6,ANTIOQUIA,,,10060.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.103.69,,,,,,1,,20732-ZGYO162 NECOCLI RESG EL VOLAO,2021-04-28 13:50:54,2021-06-21T09:48:13.818332,,,,,20732-ZGYO162-AP-EXT-1,20732-ZGYO162,-76.0225,,,online
285,,CO,,,W8WK06J33HDQ,wifi-enterprise,,BC:E6:7C:ED:BF:14,ANTIOQUIA,,,51066.0,,,,,cnPilot e410,,Point,INDOOR,172.28.118.3,,,,,,,,22291-ZGYO628 YARUMAL CHORROS BLANCOS ARRIBA,2021-04-29 18:09:51,2021-06-21T09:48:13.818332,,,,,22291-ZGYO628-AP-INT,22291-ZGYO628,9.141417,,,online
286,,CO,,,W8WK04K87ZT0,wifi-enterprise,,BC:E6:7C:EC:AA:A7,ANTIOQUIA,,,2310992.0,,,,,cnPilot e410,,Point,INDOOR,172.25.123.3,,,,,,,,20217-ZGYO996 GUARNE VDA. CHAPARRAL,2021-04-29 18:11:23,2021-06-21T09:48:13.818332,,,,,20217-ZGYO996-AP-INT,20217-ZGYO996,-76.0225,,,online
287,,CO,,,W8WD05TKB3HG,wifi-enterprise,,BC:E6:7C:47:CD:C4,CORDOBA,,,51927.0,,,,,cnPilot e410,,Point,INDOOR,172.25.38.67,,,,,,,,31579-ZGYO328 LORICA - VDA LOS CORRALES,2021-04-29 18:32:59,2021-06-21T09:48:13.818332,,,,,31579-ZGYO328_AP_INDOR,31579-ZGYO328,9.141417,,,online
288,,CO,,,W8WL03FFDB6H,wifi-enterprise,,BC:A9:93:00:30:EE,CORDOBA,,,51925.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.38.68,,,,,,,,31579-ZGYO328 LORICA - VDA LOS CORRALES,2021-04-29 18:47:56,2021-06-21T09:48:13.818332,,,,,31579-ZGYO328_AP_OUTDOR1,31579-ZGYO328,-75.1376512,,,online
289,,CO,,,W8WL03NZRPFP,wifi-enterprise,,BC:A9:93:00:31:D0,CORDOBA,,,51926.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.38.69,,,,,,1,,31579-ZGYO328 LORICA - VDA LOS CORRALES,2021-04-29 18:57:56,2021-06-21T09:48:13.818332,,,,,31579-ZGYO328_AP_OUTDOR2,31579-ZGYO328,4.1060692,,,online
290,,CO,,,W8WJ0D2RWDJL,wifi-enterprise,,BC:E6:7C:E8:3F:A9,ANTIOQUIA,,,4548791.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.123.4,,,,,,,,20217-ZGYO996 GUARNE VDA. CHAPARRAL,2021-04-29 19:05:47,2021-06-21T09:48:13.818332,,,,,20217-ZGYO996-AP-EXT-1,20217-ZGYO996,-73.12921,,,online
291,,CO,,,W8WJ0D42ND0K,wifi-enterprise,,BC:E6:7C:E8:3F:D0,ANTIOQUIA,,,4548330.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.123.5,,,,,,,,20217-ZGYO996 GUARNE VDA. CHAPARRAL,2021-04-29 19:04:50,2021-06-21T09:48:13.818332,,,,,20217-ZGYO996-AP-EXT-2,20217-ZGYO996,6.34388,,,online
292,,CO,,,W8WJ0BTWS21C,wifi-enterprise,,BC:E6:7C:E7:C9:9B,ANTIOQUIA,,,51067.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.118.5,,,,,,,,22291-ZGYO628 YARUMAL CHORROS BLANCOS ARRIBA,2021-04-29 19:52:34,2021-06-21T09:48:13.818332,,,,,22291-ZGYO628-AP-EXT1,22291-ZGYO628,-73.12921,,,online
293,,CO,,,W8WJ0BZPMB32,wifi-enterprise,,BC:E6:7C:E7:FC:15,ANTIOQUIA,,,51067.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.118.4,,,,,,,,22291-ZGYO628 YARUMAL CHORROS BLANCOS ARRIBA,2021-04-29 19:54:27,2021-06-21T09:48:13.818332,,,,,22291-ZGYO628-AP-EXT2,22291-ZGYO628,6.34388,,,online
294,,CO,,,W8TL03210WT8,wifi-enterprise,,58:C1:7A:0A:9B:7A,CORDOBA,,,398690.0,,,,,cnPilot e410,,Point,INDOOR,172.25.49.11,,,,,,,,31610-ZGYO329 LORICA VDA LOS PATOS,2021-05-01 15:37:55,2021-06-21T09:48:13.818332,,,,,31610-ZGYO329-AP-INT,31610-ZGYO329,-73.12921,,,online
295,,CO,,,W8WL045RKXRS,wifi-enterprise,,BC:A9:93:00:97:8C,CORDOBA,,,43543.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.27.164,,,,,,1,,31645-ZGYO322 LORICA VEREDA LA GOLA,2021-05-01 13:56:14,2021-06-21T09:48:13.818332,,,,,31645-ZGYO322-AP-EXT-1,31645-ZGYO322,6.34388,,,online
296,,CO,,,W8TL0323VS9M,wifi-enterprise,,58:C1:7A:0A:9B:7C,CORDOBA,,,309249.0,,,,,cnPilot e410,,Point,INDOOR,172.25.27.163,,,,,,,,31645-ZGYO322 LORICA VEREDA LA GOLA,2021-05-01 13:52:39,2021-06-21T09:48:13.818332,,,,,31645-ZGYO322-AP-INT,31645-ZGYO322,-75.672392,,,online
297,,CO,,,W8WL04C7BG8Q,wifi-enterprise,,BC:A9:93:00:98:30,CORDOBA,,,2796.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.27.165,,,,,,1,,31645-ZGYO322 LORICA VEREDA LA GOLA,2021-05-01 14:30:33,2021-06-21T09:48:13.818332,,,,,31645-ZGYO322-AP-EXT-2,31645-ZGYO322,2.182425,,,online
298,,CO,,,W8WL03L9BJ5Z,wifi-enterprise,,BC:A9:93:00:31:80,CORDOBA,,,55162.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.49.13,,,,,,1,,31610-ZGYO329 LORICA VDA LOS PATOS,2021-05-01 15:46:58,2021-06-21T09:48:13.818332,,,,,31610-ZGYO329-AP-EXT2,31610-ZGYO329,-75.672392,,,online
299,,CO,,,W8WL03GVV540,wifi-enterprise,,BC:A9:93:00:31:19,CORDOBA,,,81601.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.49.12,,,,,,1,,31610-ZGYO329 LORICA VDA LOS PATOS,2021-05-01 15:52:13,2021-06-21T09:48:13.818332,,,,,31610-ZGYO329-AP-EXT1,31610-ZGYO329,2.182425,,,online
300,,CO,,,W8VJ032Q90J6,wifi-enterprise,,58:C1:7A:E8:76:C1,ATLANTICO,,,9520.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.117.245,,,,,,1,,22481-ZGYO060 BARANOA CALLE 4 NO. 23-20,2021-05-03 11:35:00,2021-06-21T09:48:13.818332,,,,,22481-ZGYO060-AP-EXT2,22481-ZGYO060,-75.672392,,,online
301,,CO,,,W8WL03BZXG6Z,wifi-enterprise,,BC:A9:93:00:30:A4,CORDOBA,,,587618.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.39.245,,,,,,,,31613-ZGYO314 LORICA VDA EL ARROLLO,2021-05-03 11:39:20,2021-06-21T09:48:13.818332,,,,,31613-ZGYO314-AP-EXT1,31613-ZGYO314,2.182425,,,online
302,,CO,,,W8WL03PB2T41,wifi-enterprise,,BC:A9:93:00:31:DB,CORDOBA,,,587617.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.39.244,,,,,,,,31613-ZGYO314 LORICA VDA EL ARROLLO,2021-05-03 11:46:24,2021-06-21T09:48:13.818332,,,,,31613-ZGYO314-AP-EXT2,31613-ZGYO314,-75.44006299,,,online
303,,CO,,,W8VJ03P6764N,wifi-enterprise,,58:C1:7A:E8:C3:F3,CESAR,,,12337.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.121.228,,,,,,1,,30546-ZGYO520-CURUMANI SABANAGRANDE,2021-05-04 12:18:40,2021-06-21T09:48:13.818332,,,,,30546-ZGYO520-AP-EXT1,ZGYO520,9.31542472,,,online
304,,CO,,,W8WD05RCZV6V,wifi-enterprise,,BC:E6:7C:47:CD:82,CESAR,,,12339.0,,,,,cnPilot e410,,Point,INDOOR,172.25.121.227,,,,,,,,30546-ZGYO520-CURUMANI SABANAGRANDE,2021-05-04 12:21:03,2021-06-21T09:48:13.818332,,,,,30546-ZGYO520-AP-INT,ZGYO520,-75.44006299,,,online
305,,CO,,,W8VJ039SXX18,wifi-enterprise,,58:C1:7A:E8:77:95,CESAR,,,12335.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.121.229,,,,,,1,,30546-ZGYO520-CURUMANI SABANAGRANDE,2021-05-04 12:45:38,2021-06-21T09:48:13.818332,,,,,30546-ZGYO520-AP-EXT2,ZGYO520,9.31542472,,,online
306,,CO,,,W8WJ0D32W6JX,wifi-enterprise,,BC:E6:7C:E8:3F:B2,ANTIOQUIA,,,3975555.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.130.61,,,,,,,,20519-ZZZY187 MARINILLA VDA LA PRIMAVERA,2021-05-04 14:23:00,2021-06-21T09:48:13.818332,,,,,20519-ZZZY187-AP-EXT1,20519-ZZZY187,-75.44006299,,,online
307,,CO,,,W8WJ0D4XVWKD,wifi-enterprise,,BC:E6:7C:E8:3F:EA,ANTIOQUIA,,,1125289.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.130.60,,,,,,1,,20519-ZZZY187 MARINILLA VDA LA PRIMAVERA,2021-05-04 14:22:29,2021-06-21T09:48:13.818332,,,,,20519-ZZZY187-AP-EXT2,20519-ZZZY187,9.31542472,,,online
308,,CO,,,W8WJ00GHJBDZ,wifi-enterprise,,BC:E6:7C:5D:20:9E,ANTIOQUIA,,,1037398.0,,,,,cnPilot e410,,Point,INDOOR,172.25.130.59,,,,,,,,20519-ZZZY187 MARINILLA VDA LA PRIMAVERA,2021-05-04 14:22:08,2021-06-21T09:48:13.818332,,,,,20519-ZZZY187-AP-INT,20519-ZZZY187,-73.6997,,,online
309,,CO,,22286-ZGYO974-AP-EXT2,W8WJ0F404GBG,wifi-enterprise,,BC:E6:7C:E8:CE:06,ANTIOQUIA,,,1297323.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.120.173,,,,,,,,22286-ZGYO974-SANTA RITA,2021-05-05 20:19:42,2021-06-21T09:48:13.818332,,,,,22286-ZGYO974-AP-EXT2,22286-ZGYO974,5.95365,,,online
310,,CO,,,W8WJ0502T2NT,wifi-enterprise,,BC:E6:7C:5F:39:D5,CORDOBA,,,1276507.0,,,,,cnPilot e410,,Point,INDOOR,172.25.35.203,,,,,,,,32054-ZZZY344 PUERTO ESCONDIDO PLAN PAREJO,2021-05-05 18:09:55,2021-06-21T09:48:13.818332,,,,,32054-ZZZY344-AP-INT,32054-ZZZY344,-73.6997,,,online
311,,CO,,,W8WJ0BVZP2TJ,wifi-enterprise,,BC:E6:7C:E7:C9:BB,CORDOBA,,,1276495.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.35.204,,,,,,,,32054-ZZZY344 PUERTO ESCONDIDO PLAN PAREJO,2021-05-05 18:10:08,2021-06-21T09:48:13.818332,,,,,32054-ZZZY344-AP-EXT2,32054-ZZZY344,5.95365,,,online
312,,CO,,,W8WJ0BQSBZ1W,wifi-enterprise,,BC:E6:7C:E7:C9:3E,CORDOBA,,,1276495.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.35.205,,,,,,,,32054-ZZZY344 PUERTO ESCONDIDO PLAN PAREJO,2021-05-05 18:10:16,2021-06-21T09:48:13.818332,,,,,32054-ZZZY344-AP-EXT1,32054-ZZZY344,-73.6997,,,online
313,,CO,,22286-ZGYO974-AP-EXT1,W8WJ0FCNDP59,wifi-enterprise,,BC:E6:7C:E8:CE:EC,ANTIOQUIA,,,1297323.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.120.172,,,,,,,,22286-ZGYO974-SANTA RITA,2021-05-05 20:20:28,2021-06-21T09:48:13.818332,,,,,22286-ZGYO974-AP-EXT1,22286-ZGYO974,5.95365,,,online
314,,CO,,25887-ZGYO198-AP-EXT1,W8WE06DMN6PN,wifi-enterprise,,BC:E6:7C:4E:7D:5C,CALDAS,,,329343.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.106.204,,,,,,1,,25887-ZGYO198 AGUADAS LETICIA,2021-05-06 15:26:11,2021-06-21T09:48:13.818332,,,,,25887-ZGYO198-AP-EXT1,25887-ZGYO198,-73.1470331,,,online
315,,CO,,25887-ZGYO198-AP-EXT2,W8WH07VG3B9B,wifi-enterprise,,BC:E6:7C:5B:B0:1B,CALDAS,,,329348.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.106.205,,,,,,1,,25887-ZGYO198 AGUADAS LETICIA,2021-05-06 15:26:38,2021-06-21T09:48:13.818332,,,,,25887-ZGYO198-AP-EXT2,25887-ZGYO198,6.2859226,,,online
316,,CO,,,W8WK07CX6TKN,wifi-enterprise,,BC:E6:7C:EE:2D:DF,CESAR,,,545375.0,,,,,cnPilot e410,,Point,INDOOR,172.28.106.99,,,,,,,,30484-ZGYO118 CHIMICHAGUA MANDIGUILLA,2021-04-10 11:14:09,2021-06-21T09:48:13.818332,,,,,30484-ZGYO118-AP-INT,30484-ZGYO118,-73.1470331,,,offline
317,,CO,,21885-SANJOA-AP-INT,W8WJ03J5K4XW,wifi-enterprise,,BC:E6:7C:5E:67:80,ANTIOQUIA,,,5006013.0,,,,,cnPilot e410,,Point,INDOOR-21885-ZGYO191,172.28.107.51,,,,,,,,21885-ZGYO191 TURBO B.SAN JOAQUIN CRA 9A CLL28,2021-04-11 20:38:27,2021-06-21T09:48:13.818332,,,,,21885-ZGYO191-AP-INT,21885-ZGYO191,6.2859226,,,offline
318,,CO,,,W8WF004WGPW4,wifi-enterprise,,BC:E6:7C:4F:06:42,ANTIOQUIA,,,5006046.0,,,,,cnPilot e510,,Point,OUTDOOR_sinportal,172.28.107.53,,,,,,,,21885-ZGYO191 TURBO B.SAN JOAQUIN CRA 9A CLL28,2021-04-12 11:39:17,2021-06-21T09:48:13.818332,,,,,E510-4F0642,21885-ZGYO191,-73.1470331,,,offline
319,,CO,,,W8WF006QGDJ6,wifi-enterprise,,BC:E6:7C:4F:06:79,ANTIOQUIA,,,5006013.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.107.52,,,,,,,,21885-ZGYO191 TURBO B.SAN JOAQUIN CRA 9A CLL28,2021-04-13 16:58:34,2021-06-21T09:48:13.818332,,,,,E510-4F0679,21885-ZGYO191,6.2859226,,,offline
320,,CO,,,W8WE06CN0CHD,wifi-enterprise,,BC:E6:7C:4E:7D:3F,ANTIOQUIA,,,303094.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.106.37,,,,,,,,21595-ZGYO187 EL SANTUARIO VEREDA VARGAS,2021-04-15 11:46:29,2021-06-21T09:48:13.818332,,,,,21595-ZGYO187-AP-EXT2,21595-ZGYO187,-75.01867,,,offline
321,,CO,,,W8WK04W1Z8LN,wifi-enterprise,,BC:E6:7C:EC:DD:CC,ANTIOQUIA,,,303094.0,,,,,cnPilot e410,,Point,INDOOR-21595-ZGYO187,172.28.106.35,,,,,,,,21595-ZGYO187 EL SANTUARIO VEREDA VARGAS,2021-04-15 11:44:22,2021-06-21T09:48:13.818332,,,,,21595-ZGYO187-AP-INT,21595-ZGYO187,4.670133,,,offline
322,,CO,,,W8WF0147JLP9,wifi-enterprise,,BC:E6:7C:4F:48:32,ANTIOQUIA,,,303094.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.106.36,,,,,,,,21595-ZGYO187 EL SANTUARIO VEREDA VARGAS,2021-04-15 11:59:25,2021-06-21T09:48:13.818332,,,,,21595-ZGYO187-AP-EXT1,21595-ZGYO187,-75.01867,,,offline
323,,CO,,,W8WD05H1BM73,wifi-enterprise,,BC:E6:7C:47:AD:42,CORDOBA,,,621635.0,,,,,cnPilot e410,,Point,INDOOR,172.25.22.3,,,,,,,,32654-ZGYO465 TIERRALTAREAS. LAS DELICIAS,2021-04-17 10:25:29,2021-06-21T09:48:13.818332,,,,,32654-ZGYO465-AP-INT,32654-ZGYO465,4.670133,,,offline
324,,CO,,,W8VJ06DS4C5J,wifi-enterprise,,58:C1:7A:EA:08:9C,CORDOBA,,,621695.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.22.4,,,,,,1,,32654-ZGYO465 TIERRALTAREAS. LAS DELICIAS,2021-04-17 15:37:44,2021-06-21T09:48:13.818332,,,,,32654-ZGYO465-AP-EXT1,32654-ZGYO465,-75.01867,,,offline
325,,CO,,,W8VJ06QJ4JPC,wifi-enterprise,,58:C1:7A:EA:09:C0,CORDOBA,,,621635.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.22.5,,,,,,1,,32654-ZGYO465 TIERRALTAREAS. LAS DELICIAS,2021-04-17 16:32:00,2021-06-21T09:48:13.818332,,,,,32654-ZGYO465-AP-EXT2,32654-ZGYO465,4.670133,,,offline
326,,CO,,,W8WL047K1K07,wifi-enterprise,,BC:A9:93:00:97:C2,CORDOBA,,,343474.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.118.252,,,,,,,,32556-ZGYO471 TIERRALTA VILLA PROVIDENCIA,2021-04-19 13:23:49,2021-06-21T09:48:13.818332,,,,,32556-ZGYO471-AP-EXT1,32556-ZGYO471,-74.74873768,,,offline
327,,CO,,,W8WE068ZFHRF,wifi-enterprise,,BC:E6:7C:4E:3E:62,CORDOBA,,,3760225.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.38.252,,,,,,,,32656-ZGYO464 TIERRALTA EL ROSARIO,2021-04-19 12:21:40,2021-06-21T09:48:13.818332,,,,,32656-ZGYO464-AP-EXT1,32656-ZGYO464,9.00704603,,,offline
328,,CO,,,W8VJ06CGPXRW,wifi-enterprise,,58:C1:7A:EA:08:74,CORDOBA,,,3760202.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.38.253,,,,,,,,32656-ZGYO464 TIERRALTA EL ROSARIO,2021-04-19 12:25:21,2021-06-21T09:48:13.818332,,,,,32656-ZGYO464-AP-EXT2,32656-ZGYO464,-74.74873768,,,offline
329,,CO,,,W8WD05DZNKLS,wifi-enterprise,,BC:E6:7C:47:AD:04,CORDOBA,,,3760225.0,,,,,cnPilot e410,,Point,INDOOR,172.25.38.251,,,,,,,,32656-ZGYO464 TIERRALTA EL ROSARIO,2021-04-19 12:27:27,2021-06-21T09:48:13.818332,,,,,32656-ZGYO464-AP-INT,32656-ZGYO464,9.00704603,,,offline
